서울ㆍ인천ㆍ경기도,서울,A02,2020-11-27 00:00,구름많음,2,7,None,20
서울ㆍ인천ㆍ경기도,서울,A02,2020-11-27 12:00,맑음,2,7,None,0
서울ㆍ인천ㆍ경기도,서울,A02,2020-11-28 00:00,맑음,-3,4,None,0
서울ㆍ인천ㆍ경기도,서울,A02,2020-11-28 12:00,구름많음,-3,4,None,20
서울ㆍ인천ㆍ경기도,서울,A02,2020-11-29 00:00,맑음,-3,4,None,0
서울ㆍ인천ㆍ경기도,서울,A02,2020-11-29 12:00,맑음,-3,4,None,0
서울ㆍ인천ㆍ경기도,서울,A02,2020-11-30 00:00,맑음,-3,4,None,0
서울ㆍ인천ㆍ경기도,서울,A02,2020-11-30 12:00,맑음,-3,4,None,0
서울ㆍ인천ㆍ경기도,서울,A02,2020-12-01 00:00,구름많음,-3,6,None,20
서울ㆍ인천ㆍ경기도,서울,A02,2020-12-01 12:00,구름많음,-3,6,None,30
서울ㆍ인천ㆍ경기도,서울,A01,2020-12-02 00:00,구름많음,-1,6,None,30
서울ㆍ인천ㆍ경기도,서울,A01,2020-12-03 00:00,맑음,-2,6,None,20
서울ㆍ인천ㆍ경기도,서울,A01,2020-12-04 00:00,맑음,-2,5,None,20
서울ㆍ인천ㆍ경기도,인천,A02,2020-11-27 00:00,구름많음,3,6,None,20
서울ㆍ인천ㆍ경기도,인천,A02,2020-11-27 12:00,맑음,3,6,None,0
서울ㆍ인천ㆍ경기도,인천,A02,2020-11-28 00:00,맑음,-1,4,None,0
서울ㆍ인천ㆍ경기도,인천,A02,2020-11-28 12:00,구름많음,-1,4,None,20
서울ㆍ인천ㆍ경기도,인천,A02,2020-11-29 00:00,맑음,-2,4,None,0
서울ㆍ인천ㆍ경기도,인천,A02,2020-11-29 12:00,맑음,-2,4,None,0
서울ㆍ인천ㆍ경기도,인천,A02,2020-11-30 00:00,맑음,-2,4,None,0
서울ㆍ인천ㆍ경기도,인천,A02,2020-11-30 12:00,맑음,-2,4,None,0
서울ㆍ인천ㆍ경기도,인천,A02,2020-12-01 00:00,구름많음,-1,5,None,20
서울ㆍ인천ㆍ경기도,인천,A02,2020-12-01 12:00,구름많음,-1,5,None,30
서울ㆍ인천ㆍ경기도,인천,A01,2020-12-02 00:00,구름많음,0,6,None,30
서울ㆍ인천ㆍ경기도,인천,A01,2020-12-03 00:00,맑음,0,6,None,20
서울ㆍ인천ㆍ경기도,인천,A01,2020-12-04 00:00,맑음,0,5,None,20
서울ㆍ인천ㆍ경기도,수원,A02,2020-11-27 00:00,구름많음,0,8,None,20
서울ㆍ인천ㆍ경기도,수원,A02,2020-11-27 12:00,맑음,0,8,None,0
서울ㆍ인천ㆍ경기도,수원,A02,2020-11-28 00:00,맑음,-4,5,None,0
서울ㆍ인천ㆍ경기도,수원,A02,2020-11-28 12:00,구름많음,-4,5,None,20
서울ㆍ인천ㆍ경기도,수원,A02,2020-11-29 00:00,맑음,-4,5,None,0
서울ㆍ인천ㆍ경기도,수원,A02,2020-11-29 12:00,맑음,-4,5,None,0
서울ㆍ인천ㆍ경기도,수원,A02,2020-11-30 00:00,맑음,-3,5,None,0
서울ㆍ인천ㆍ경기도,수원,A02,2020-11-30 12:00,맑음,-3,5,None,0
서울ㆍ인천ㆍ경기도,수원,A02,2020-12-01 00:00,구름많음,-3,6,None,20
서울ㆍ인천ㆍ경기도,수원,A02,2020-12-01 12:00,구름많음,-3,6,None,30
서울ㆍ인천ㆍ경기도,수원,A01,2020-12-02 00:00,구름많음,-2,7,None,30
서울ㆍ인천ㆍ경기도,수원,A01,2020-12-03 00:00,맑음,-3,7,None,20
서울ㆍ인천ㆍ경기도,수원,A01,2020-12-04 00:00,맑음,-2,6,None,20
서울ㆍ인천ㆍ경기도,파주,A02,2020-11-27 00:00,구름많음,-2,7,None,20
서울ㆍ인천ㆍ경기도,파주,A02,2020-11-27 12:00,맑음,-2,7,None,0
서울ㆍ인천ㆍ경기도,파주,A02,2020-11-28 00:00,맑음,-7,4,None,0
서울ㆍ인천ㆍ경기도,파주,A02,2020-11-28 12:00,구름많음,-7,4,None,20
서울ㆍ인천ㆍ경기도,파주,A02,2020-11-29 00:00,맑음,-7,4,None,0
서울ㆍ인천ㆍ경기도,파주,A02,2020-11-29 12:00,맑음,-7,4,None,0
서울ㆍ인천ㆍ경기도,파주,A02,2020-11-30 00:00,맑음,-7,4,None,0
서울ㆍ인천ㆍ경기도,파주,A02,2020-11-30 12:00,맑음,-7,4,None,0
서울ㆍ인천ㆍ경기도,파주,A02,2020-12-01 00:00,구름많음,-7,5,None,20
서울ㆍ인천ㆍ경기도,파주,A02,2020-12-01 12:00,구름많음,-7,5,None,30
서울ㆍ인천ㆍ경기도,파주,A01,2020-12-02 00:00,구름많음,-5,6,None,30
서울ㆍ인천ㆍ경기도,파주,A01,2020-12-03 00:00,맑음,-5,6,None,20
서울ㆍ인천ㆍ경기도,파주,A01,2020-12-04 00:00,맑음,-5,5,None,20
서울ㆍ인천ㆍ경기도,이천,A02,2020-11-27 00:00,구름많음,-1,8,None,20
서울ㆍ인천ㆍ경기도,이천,A02,2020-11-27 12:00,맑음,-1,8,None,0
서울ㆍ인천ㆍ경기도,이천,A02,2020-11-28 00:00,맑음,-5,5,None,0
서울ㆍ인천ㆍ경기도,이천,A02,2020-11-28 12:00,구름많음,-5,5,None,20
서울ㆍ인천ㆍ경기도,이천,A02,2020-11-29 00:00,맑음,-5,5,None,0
서울ㆍ인천ㆍ경기도,이천,A02,2020-11-29 12:00,맑음,-5,5,None,0
서울ㆍ인천ㆍ경기도,이천,A02,2020-11-30 00:00,맑음,-6,5,None,0
서울ㆍ인천ㆍ경기도,이천,A02,2020-11-30 12:00,맑음,-6,5,None,0
서울ㆍ인천ㆍ경기도,이천,A02,2020-12-01 00:00,구름많음,-6,5,None,20
서울ㆍ인천ㆍ경기도,이천,A02,2020-12-01 12:00,구름많음,-6,5,None,30
서울ㆍ인천ㆍ경기도,이천,A01,2020-12-02 00:00,구름많음,-3,7,None,30
서울ㆍ인천ㆍ경기도,이천,A01,2020-12-03 00:00,맑음,-4,7,None,20
서울ㆍ인천ㆍ경기도,이천,A01,2020-12-04 00:00,맑음,-4,6,None,20
서울ㆍ인천ㆍ경기도,평택,A02,2020-11-27 00:00,구름많음,1,8,None,20
서울ㆍ인천ㆍ경기도,평택,A02,2020-11-27 12:00,맑음,1,8,None,0
서울ㆍ인천ㆍ경기도,평택,A02,2020-11-28 00:00,맑음,-3,5,None,0
서울ㆍ인천ㆍ경기도,평택,A02,2020-11-28 12:00,구름많음,-3,5,None,20
서울ㆍ인천ㆍ경기도,평택,A02,2020-11-29 00:00,맑음,-3,5,None,0
서울ㆍ인천ㆍ경기도,평택,A02,2020-11-29 12:00,맑음,-3,5,None,0
서울ㆍ인천ㆍ경기도,평택,A02,2020-11-30 00:00,맑음,-3,6,None,0
서울ㆍ인천ㆍ경기도,평택,A02,2020-11-30 12:00,맑음,-3,6,None,0
서울ㆍ인천ㆍ경기도,평택,A02,2020-12-01 00:00,구름많음,-3,7,None,20
서울ㆍ인천ㆍ경기도,평택,A02,2020-12-01 12:00,구름많음,-3,7,None,30
서울ㆍ인천ㆍ경기도,평택,A01,2020-12-02 00:00,구름많음,-2,8,None,30
서울ㆍ인천ㆍ경기도,평택,A01,2020-12-03 00:00,맑음,-2,8,None,20
서울ㆍ인천ㆍ경기도,평택,A01,2020-12-04 00:00,맑음,-1,8,None,20
강원도영서,춘천,A02,2020-11-27 00:00,구름많음,1,8,None,30
강원도영서,춘천,A02,2020-11-27 12:00,맑음,1,8,None,20
강원도영서,춘천,A02,2020-11-28 00:00,맑음,-4,4,None,10
강원도영서,춘천,A02,2020-11-28 12:00,구름많음,-4,4,None,20
강원도영서,춘천,A02,2020-11-29 00:00,맑음,-5,5,None,0
강원도영서,춘천,A02,2020-11-29 12:00,맑음,-5,5,None,0
강원도영서,춘천,A02,2020-11-30 00:00,맑음,-5,6,None,0
강원도영서,춘천,A02,2020-11-30 12:00,맑음,-5,6,None,0
강원도영서,춘천,A02,2020-12-01 00:00,구름많음,-5,5,None,20
강원도영서,춘천,A02,2020-12-01 12:00,구름많음,-5,5,None,30
강원도영서,춘천,A01,2020-12-02 00:00,구름많음,-4,6,None,30
강원도영서,춘천,A01,2020-12-03 00:00,맑음,-3,7,None,20
강원도영서,춘천,A01,2020-12-04 00:00,맑음,-4,5,None,10
강원도영서,원주,A02,2020-11-27 00:00,구름많음,1,7,None,30
강원도영서,원주,A02,2020-11-27 12:00,맑음,1,7,None,20
강원도영서,원주,A02,2020-11-28 00:00,맑음,-4,4,None,10
강원도영서,원주,A02,2020-11-28 12:00,구름많음,-4,4,None,20
강원도영서,원주,A02,2020-11-29 00:00,맑음,-4,4,None,0
강원도영서,원주,A02,2020-11-29 12:00,맑음,-4,4,None,0
강원도영서,원주,A02,2020-11-30 00:00,맑음,-4,5,None,0
강원도영서,원주,A02,2020-11-30 12:00,맑음,-4,5,None,0
강원도영서,원주,A02,2020-12-01 00:00,구름많음,-4,5,None,20
강원도영서,원주,A02,2020-12-01 12:00,구름많음,-4,5,None,30
강원도영서,원주,A01,2020-12-02 00:00,구름많음,-3,6,None,30
강원도영서,원주,A01,2020-12-03 00:00,맑음,-2,7,None,20
강원도영서,원주,A01,2020-12-04 00:00,맑음,-3,5,None,10
강원도영동,강릉,A02,2020-11-27 00:00,흐리고 비,6,11,None,70
강원도영동,강릉,A02,2020-11-27 12:00,구름많고 비/눈,6,11,None,90
강원도영동,강릉,A02,2020-11-28 00:00,구름많고 비/눈,2,8,None,80
강원도영동,강릉,A02,2020-11-28 12:00,구름많음,2,8,None,30
강원도영동,강릉,A02,2020-11-29 00:00,맑음,1,9,None,10
강원도영동,강릉,A02,2020-11-29 12:00,맑음,1,9,None,0
강원도영동,강릉,A02,2020-11-30 00:00,맑음,1,10,None,0
강원도영동,강릉,A02,2020-11-30 12:00,맑음,1,10,None,0
강원도영동,강릉,A02,2020-12-01 00:00,맑음,2,10,None,0
강원도영동,강릉,A02,2020-12-01 12:00,구름많음,2,10,None,20
강원도영동,강릉,A01,2020-12-02 00:00,구름많음,3,9,None,30
강원도영동,강릉,A01,2020-12-03 00:00,맑음,3,10,None,10
강원도영동,강릉,A01,2020-12-04 00:00,맑음,2,10,None,10
대전ㆍ세종ㆍ충청남도,대전,A02,2020-11-27 00:00,구름많음,2,9,None,20
대전ㆍ세종ㆍ충청남도,대전,A02,2020-11-27 12:00,맑음,2,9,None,10
대전ㆍ세종ㆍ충청남도,대전,A02,2020-11-28 00:00,맑음,-2,6,None,0
대전ㆍ세종ㆍ충청남도,대전,A02,2020-11-28 12:00,구름많음,-2,6,None,30
대전ㆍ세종ㆍ충청남도,대전,A02,2020-11-29 00:00,구름많음,-2,6,None,20
대전ㆍ세종ㆍ충청남도,대전,A02,2020-11-29 12:00,맑음,-2,6,None,0
대전ㆍ세종ㆍ충청남도,대전,A02,2020-11-30 00:00,맑음,-3,7,None,0
대전ㆍ세종ㆍ충청남도,대전,A02,2020-11-30 12:00,맑음,-3,7,None,0
대전ㆍ세종ㆍ충청남도,대전,A02,2020-12-01 00:00,구름많음,-3,7,None,20
대전ㆍ세종ㆍ충청남도,대전,A02,2020-12-01 12:00,구름많음,-3,7,None,20
대전ㆍ세종ㆍ충청남도,대전,A01,2020-12-02 00:00,구름많음,-1,8,None,30
대전ㆍ세종ㆍ충청남도,대전,A01,2020-12-03 00:00,구름많음,-1,8,None,20
대전ㆍ세종ㆍ충청남도,대전,A01,2020-12-04 00:00,구름많음,-1,7,None,20
대전ㆍ세종ㆍ충청남도,세종,A02,2020-11-27 00:00,구름많음,1,8,None,20
대전ㆍ세종ㆍ충청남도,세종,A02,2020-11-27 12:00,맑음,1,8,None,10
대전ㆍ세종ㆍ충청남도,세종,A02,2020-11-28 00:00,맑음,-3,6,None,0
대전ㆍ세종ㆍ충청남도,세종,A02,2020-11-28 12:00,구름많음,-3,6,None,30
대전ㆍ세종ㆍ충청남도,세종,A02,2020-11-29 00:00,구름많음,-4,6,None,20
대전ㆍ세종ㆍ충청남도,세종,A02,2020-11-29 12:00,맑음,-4,6,None,0
대전ㆍ세종ㆍ충청남도,세종,A02,2020-11-30 00:00,맑음,-4,7,None,0
대전ㆍ세종ㆍ충청남도,세종,A02,2020-11-30 12:00,맑음,-4,7,None,0
대전ㆍ세종ㆍ충청남도,세종,A02,2020-12-01 00:00,구름많음,-3,7,None,20
대전ㆍ세종ㆍ충청남도,세종,A02,2020-12-01 12:00,구름많음,-3,7,None,20
대전ㆍ세종ㆍ충청남도,세종,A01,2020-12-02 00:00,구름많음,-1,8,None,30
대전ㆍ세종ㆍ충청남도,세종,A01,2020-12-03 00:00,구름많음,-1,9,None,20
대전ㆍ세종ㆍ충청남도,세종,A01,2020-12-04 00:00,구름많음,-1,8,None,20
대전ㆍ세종ㆍ충청남도,홍성,A02,2020-11-27 00:00,구름많음,1,8,None,20
대전ㆍ세종ㆍ충청남도,홍성,A02,2020-11-27 12:00,맑음,1,8,None,10
대전ㆍ세종ㆍ충청남도,홍성,A02,2020-11-28 00:00,맑음,-3,5,None,0
대전ㆍ세종ㆍ충청남도,홍성,A02,2020-11-28 12:00,구름많음,-3,5,None,30
대전ㆍ세종ㆍ충청남도,홍성,A02,2020-11-29 00:00,구름많음,-3,6,None,20
대전ㆍ세종ㆍ충청남도,홍성,A02,2020-11-29 12:00,맑음,-3,6,None,0
대전ㆍ세종ㆍ충청남도,홍성,A02,2020-11-30 00:00,맑음,-3,7,None,0
대전ㆍ세종ㆍ충청남도,홍성,A02,2020-11-30 12:00,맑음,-3,7,None,0
대전ㆍ세종ㆍ충청남도,홍성,A02,2020-12-01 00:00,구름많음,-3,7,None,20
대전ㆍ세종ㆍ충청남도,홍성,A02,2020-12-01 12:00,구름많음,-3,7,None,20
대전ㆍ세종ㆍ충청남도,홍성,A01,2020-12-02 00:00,구름많음,-1,7,None,30
대전ㆍ세종ㆍ충청남도,홍성,A01,2020-12-03 00:00,구름많음,-1,9,None,20
대전ㆍ세종ㆍ충청남도,홍성,A01,2020-12-04 00:00,구름많음,0,7,None,20
충청북도,청주,A02,2020-11-27 00:00,구름많음,2,8,None,20
충청북도,청주,A02,2020-11-27 12:00,맑음,2,8,None,10
충청북도,청주,A02,2020-11-28 00:00,맑음,-3,5,None,0
충청북도,청주,A02,2020-11-28 12:00,구름많음,-3,5,None,20
충청북도,청주,A02,2020-11-29 00:00,구름많음,-3,6,None,20
충청북도,청주,A02,2020-11-29 12:00,맑음,-3,6,None,0
충청북도,청주,A02,2020-11-30 00:00,맑음,-3,6,None,0
충청북도,청주,A02,2020-11-30 12:00,맑음,-3,6,None,0
충청북도,청주,A02,2020-12-01 00:00,구름많음,-3,6,None,20
충청북도,청주,A02,2020-12-01 12:00,구름많음,-3,6,None,30
충청북도,청주,A01,2020-12-02 00:00,구름많음,-1,7,None,30
충청북도,청주,A01,2020-12-03 00:00,구름많음,-1,8,None,20
충청북도,청주,A01,2020-12-04 00:00,맑음,-1,6,None,20
충청북도,충주,A02,2020-11-27 00:00,구름많음,0,8,None,20
충청북도,충주,A02,2020-11-27 12:00,맑음,0,8,None,10
충청북도,충주,A02,2020-11-28 00:00,맑음,-6,4,None,0
충청북도,충주,A02,2020-11-28 12:00,구름많음,-6,4,None,20
충청북도,충주,A02,2020-11-29 00:00,구름많음,-6,5,None,20
충청북도,충주,A02,2020-11-29 12:00,맑음,-6,5,None,0
충청북도,충주,A02,2020-11-30 00:00,맑음,-5,6,None,0
충청북도,충주,A02,2020-11-30 12:00,맑음,-5,6,None,0
충청북도,충주,A02,2020-12-01 00:00,구름많음,-5,6,None,20
충청북도,충주,A02,2020-12-01 12:00,구름많음,-5,6,None,30
충청북도,충주,A01,2020-12-02 00:00,구름많음,-3,7,None,30
충청북도,충주,A01,2020-12-03 00:00,구름많음,-2,7,None,20
충청북도,충주,A01,2020-12-04 00:00,맑음,-3,5,None,20
충청북도,영동,A02,2020-11-27 00:00,구름많음,-1,8,None,20
충청북도,영동,A02,2020-11-27 12:00,맑음,-1,8,None,10
충청북도,영동,A02,2020-11-28 00:00,맑음,-5,6,None,0
충청북도,영동,A02,2020-11-28 12:00,구름많음,-5,6,None,20
충청북도,영동,A02,2020-11-29 00:00,구름많음,-5,6,None,20
충청북도,영동,A02,2020-11-29 12:00,맑음,-5,6,None,0
충청북도,영동,A02,2020-11-30 00:00,맑음,-4,8,None,0
충청북도,영동,A02,2020-11-30 12:00,맑음,-4,8,None,0
충청북도,영동,A02,2020-12-01 00:00,구름많음,-4,8,None,20
충청북도,영동,A02,2020-12-01 12:00,구름많음,-4,8,None,30
충청북도,영동,A01,2020-12-02 00:00,구름많음,-3,9,None,30
충청북도,영동,A01,2020-12-03 00:00,구름많음,-1,9,None,20
충청북도,영동,A01,2020-12-04 00:00,맑음,-2,9,None,20
광주ㆍ전라남도,광주,A02,2020-11-27 00:00,구름많음,4,10,None,20
광주ㆍ전라남도,광주,A02,2020-11-27 12:00,구름많음,4,10,None,20
광주ㆍ전라남도,광주,A02,2020-11-28 00:00,구름많음,2,8,None,20
광주ㆍ전라남도,광주,A02,2020-11-28 12:00,구름많음,2,8,None,30
광주ㆍ전라남도,광주,A02,2020-11-29 00:00,구름많음,1,8,None,30
광주ㆍ전라남도,광주,A02,2020-11-29 12:00,구름많음,1,8,None,30
광주ㆍ전라남도,광주,A02,2020-11-30 00:00,맑음,1,9,None,0
광주ㆍ전라남도,광주,A02,2020-11-30 12:00,맑음,1,9,None,10
광주ㆍ전라남도,광주,A02,2020-12-01 00:00,구름많음,1,10,None,30
광주ㆍ전라남도,광주,A02,2020-12-01 12:00,구름많음,1,10,None,20
광주ㆍ전라남도,광주,A01,2020-12-02 00:00,구름많음,1,10,None,30
광주ㆍ전라남도,광주,A01,2020-12-03 00:00,구름많음,2,11,None,30
광주ㆍ전라남도,광주,A01,2020-12-04 00:00,맑음,2,10,None,10
광주ㆍ전라남도,목포,A02,2020-11-27 00:00,구름많음,7,10,None,20
광주ㆍ전라남도,목포,A02,2020-11-27 12:00,구름많음,7,10,None,20
광주ㆍ전라남도,목포,A02,2020-11-28 00:00,구름많음,5,8,None,20
광주ㆍ전라남도,목포,A02,2020-11-28 12:00,구름많음,5,8,None,30
광주ㆍ전라남도,목포,A02,2020-11-29 00:00,구름많음,4,9,None,30
광주ㆍ전라남도,목포,A02,2020-11-29 12:00,구름많음,4,9,None,30
광주ㆍ전라남도,목포,A02,2020-11-30 00:00,맑음,3,9,None,0
광주ㆍ전라남도,목포,A02,2020-11-30 12:00,맑음,3,9,None,10
광주ㆍ전라남도,목포,A02,2020-12-01 00:00,구름많음,3,9,None,30
광주ㆍ전라남도,목포,A02,2020-12-01 12:00,구름많음,3,9,None,20
광주ㆍ전라남도,목포,A01,2020-12-02 00:00,구름많음,3,10,None,30
광주ㆍ전라남도,목포,A01,2020-12-03 00:00,구름많음,4,11,None,30
광주ㆍ전라남도,목포,A01,2020-12-04 00:00,맑음,5,10,None,10
광주ㆍ전라남도,여수,A02,2020-11-27 00:00,구름많음,8,11,None,20
광주ㆍ전라남도,여수,A02,2020-11-27 12:00,구름많음,8,11,None,20
광주ㆍ전라남도,여수,A02,2020-11-28 00:00,구름많음,3,8,None,20
광주ㆍ전라남도,여수,A02,2020-11-28 12:00,구름많음,3,8,None,30
광주ㆍ전라남도,여수,A02,2020-11-29 00:00,구름많음,3,9,None,30
광주ㆍ전라남도,여수,A02,2020-11-29 12:00,구름많음,3,9,None,30
광주ㆍ전라남도,여수,A02,2020-11-30 00:00,맑음,3,10,None,0
광주ㆍ전라남도,여수,A02,2020-11-30 12:00,맑음,3,10,None,10
광주ㆍ전라남도,여수,A02,2020-12-01 00:00,구름많음,4,11,None,30
광주ㆍ전라남도,여수,A02,2020-12-01 12:00,구름많음,4,11,None,20
광주ㆍ전라남도,여수,A01,2020-12-02 00:00,구름많음,5,11,None,30
광주ㆍ전라남도,여수,A01,2020-12-03 00:00,구름많음,6,11,None,30
광주ㆍ전라남도,여수,A01,2020-12-04 00:00,맑음,5,11,None,10
광주ㆍ전라남도,순천,A02,2020-11-27 00:00,구름많음,6,10,None,20
광주ㆍ전라남도,순천,A02,2020-11-27 12:00,구름많음,6,10,None,20
광주ㆍ전라남도,순천,A02,2020-11-28 00:00,구름많음,2,9,None,20
광주ㆍ전라남도,순천,A02,2020-11-28 12:00,구름많음,2,9,None,30
광주ㆍ전라남도,순천,A02,2020-11-29 00:00,구름많음,1,10,None,30
광주ㆍ전라남도,순천,A02,2020-11-29 12:00,구름많음,1,10,None,30
광주ㆍ전라남도,순천,A02,2020-11-30 00:00,맑음,2,11,None,0
광주ㆍ전라남도,순천,A02,2020-11-30 12:00,맑음,2,11,None,10
광주ㆍ전라남도,순천,A02,2020-12-01 00:00,구름많음,1,12,None,30
광주ㆍ전라남도,순천,A02,2020-12-01 12:00,구름많음,1,12,None,20
광주ㆍ전라남도,순천,A01,2020-12-02 00:00,구름많음,2,12,None,30
광주ㆍ전라남도,순천,A01,2020-12-03 00:00,구름많음,4,13,None,30
광주ㆍ전라남도,순천,A01,2020-12-04 00:00,맑음,3,13,None,10
광주ㆍ전라남도,광양,A02,2020-11-27 00:00,구름많음,6,11,None,20
광주ㆍ전라남도,광양,A02,2020-11-27 12:00,구름많음,6,11,None,20
광주ㆍ전라남도,광양,A02,2020-11-28 00:00,구름많음,2,9,None,20
광주ㆍ전라남도,광양,A02,2020-11-28 12:00,구름많음,2,9,None,30
광주ㆍ전라남도,광양,A02,2020-11-29 00:00,구름많음,1,9,None,30
광주ㆍ전라남도,광양,A02,2020-11-29 12:00,구름많음,1,9,None,30
광주ㆍ전라남도,광양,A02,2020-11-30 00:00,맑음,1,11,None,0
광주ㆍ전라남도,광양,A02,2020-11-30 12:00,맑음,1,11,None,10
광주ㆍ전라남도,광양,A02,2020-12-01 00:00,구름많음,2,11,None,30
광주ㆍ전라남도,광양,A02,2020-12-01 12:00,구름많음,2,11,None,20
광주ㆍ전라남도,광양,A01,2020-12-02 00:00,구름많음,3,11,None,30
광주ㆍ전라남도,광양,A01,2020-12-03 00:00,구름많음,4,12,None,30
광주ㆍ전라남도,광양,A01,2020-12-04 00:00,맑음,4,11,None,10
광주ㆍ전라남도,나주,A02,2020-11-27 00:00,구름많음,3,10,None,20
광주ㆍ전라남도,나주,A02,2020-11-27 12:00,구름많음,3,10,None,20
광주ㆍ전라남도,나주,A02,2020-11-28 00:00,구름많음,0,8,None,20
광주ㆍ전라남도,나주,A02,2020-11-28 12:00,구름많음,0,8,None,30
